53920,42968,5
52019,42206,5
52570,42476,5
54220,42081,5
54268,43420,5
52288,42408,5
54436,39727,5
52391,44323,5
54995,43655,5
53761,43403,5
53769,43786,5
52883,41365,5
54448,42846,5
53358,40498,5
54626,43461,5
53751,42326,5
52714,41735,5
53545,43025,5
55281,41180,5
52522,42088,5
53825,42358,5
54951,43538,5
55113,40262,5
53366,41560,5
52425,42226,5
53729,43219,5
54658,41295,5
53236,44502,5
54569,43519,5
55192,40969,5
52661,42382,5
54389,41903,5
54931,42810,5
55003,43219,5
56382,43858,5
54258,44302,5
53785,43039,5
53844,44271,5
53568,38856,5
53300,41958,5
54027,39799,5
54307,44020,5
52648,43224,5
51953,41115,5
56370,40191,5
53655,41979,5
49832,41548,5
54146,41202,5
52375,41772,5
54484,41591,5
51271,41252,5
53894,43780,5
51496,42107,5
55580,41750,5
52235,43593,5
53009,45720,5
52895,40396,5
52314,40370,5
53527,43264,5
51552,42936,5
54356,43953,5
51788,41827,5
53644,44911,5
51526,41555,5
52460,41243,5
52790,40829,5
53560,43487,5
55317,41567,5
54211,42145,5
52736,43734,5
54220,41543,5
55487,40680,5
53164,42365,5
54372,42125,5
52296,42854,5
51853,42724,5
55470,42381,5
55843,43461,5
53041,41762,5
56020,44948,5
54572,42044,5
55615,39213,5
51784,42659,5
54678,42358,5
55264,42101,5
53628,45140,5
51676,41313,5
52069,42197,5
53695,41876,5
52425,41797,5
55562,40697,5
53371,40882,5
53015,43465,5
53484,45006,5
54684,41479,5
52344,45540,7
56100,40476,5
57237,41749,5
52220,40576,5
53611,42444,5
54594,43850,5
51844,42736,5
53038,41204,5
54636,40466,5
52845,43435,5
53530,39504,5
53417,43154,5
55258,43614,5
54519,43642,5
51681,45290,7
49313,41972,5
55194,44097,5
55109,41603,5
53142,43422,5
53656,41913,5
49901,43636,5
53632,43440,5
53989,42372,5
53334,41711,5
53446,41789,5
53340,41575,5
53856,41857,5
54385,42851,5
53719,41851,5
56661,40693,5
54461,41699,5
53281,43550,5
53105,43114,5
51737,40814,5
50511,45158,7
56075,43071,5
55576,41873,5
54356,42479,5
54014,43208,5
54239,41432,5
56462,42733,5
53340,39854,5
55692,42420,5
55367,43043,5
53716,44044,5
51634,41676,5
56679,42675,5
54172,41958,5
51823,40542,5
53576,42596,5
55265,39986,5
52639,41267,5
54347,42795,5
53612,42060,5
53398,43770,5
49899,48712,7
50062,49584,7
49344,47683,7
50670,46231,7
53288,48577,7
52169,49412,7
51152,46601,7
50763,49169,7
49126,46607,7
50904,49470,7
50881,47814,7
53902,49665,7
50462,47490,7
52624,50362,7
51021,48653,7
50826,48127,7
51805,49498,7
52195,49730,7
53579,47959,7
50801,48595,7
51406,49935,7
50128,50181,7
52315,49319,7
51436,48575,7
50422,49794,7
49230,49949,7
50468,48101,7
52922,47579,7
50211,47660,7
50048,46949,7
51858,49406,7
51096,48445,7
49520,49471,7
50393,50758,7
51586,46956,7
54046,46829,7
50415,50077,7
52875,46329,7
50095,50565,7
50470,51527,7
48995,47894,7
53082,48779,7
49852,50340,7
52092,49784,7
50817,50224,7
49486,49476,7
49049,47984,7
48535,46223,7
51012,48233,7
49587,48428,7
52464,47550,7
49969,48068,7
52681,47241,7
52638,48501,7
52221,48520,7
52812,47526,7
49778,47221,7
50719,47508,7
50193,49198,7
50687,48010,7
51946,46605,7
52617,49342,7
52617,49460,7
50676,47882,7
51860,47899,7
48536,49021,7
51504,49603,7
51653,48685,7
48525,47944,7
50002,49200,7
50184,49458,7
53053,49269,7
50042,49853,7
50696,46255,7
50300,48715,7
51437,48623,7
51379,48160,7
51144,47263,7
50876,49734,7
51413,46135,7
50533,49789,7
51135,47611,7
51320,49118,7
52559,52735,7
52221,48011,7
53397,48783,7
51245,50137,7
50507,50951,7
51487,49624,7
48837,48575,7
50652,48996,7
49663,50428,7
49419,45147,7
49601,47857,7
48350,47100,7
48039,50185,7
50893,51127,7
50739,49679,7
52081,49489,7
51496,46588,7
50435,48231,7
51497,47766,7
51939,49800,7
50580,48511,7
49809,50064,7
51722,48853,7
50358,47959,7
50638,48026,7
51885,49564,7
52500,51313,7
53006,51319,7
50172,47860,7
50014,49077,7
48904,50964,7
52581,48207,7
50885,47744,7
51145,51511,7
52560,50814,7
48720,48943,7
50949,48339,7
47763,47492,7
48093,48847,7
50277,49607,7
49807,48319,7
52226,49015,7
52224,49464,7
49725,48980,7
50350,48070,7
50925,48541,7
51546,49680,7
51152,48744,7
49375,48754,7
49329,44378,7
50618,50504,7
49498,47624,7
50908,47596,7
51427,48795,7
53081,49230,7
52021,50652,7
50696,49628,7
51443,48057,7
52385,48925,7
50587,48838,7
48529,46961,7
50929,52530,7
50067,49584,7
52239,50403,7
51380,46816,7
49541,47532,7
49049,50053,7
58870,45226,1
59374,44507,1
59253,49893,2
61300,45277,1
61653,43778,1
59953,45389,1
60861,44796,1
61930,46257,1
58671,45183,1
60593,45861,1
58420,44781,1
61855,46137,1
61133,44700,1
61112,45484,1
63134,47142,1
61235,45053,1
57496,45405,1
60372,44439,1
60705,46366,1
61213,48245,1
58256,46216,1
59183,46253,1
60289,45788,1
59207,45335,1
62701,44788,1
59882,44607,1
61121,48956,2
57415,44881,1
57903,47229,1
59331,42999,1
60571,46112,1
60784,47752,1
58268,45701,1
60763,45925,1
62447,45235,1
60465,48014,1
59590,45610,1
59217,47651,1
62097,44621,1
58634,43703,1
61102,46312,1
61878,47010,1
61314,45663,1
60249,47899,1
59325,48978,2
59029,43137,1
60709,43461,1
57817,45498,1
61299,47746,1
59362,45997,1
62307,45105,1
60231,47183,1
59998,46912,1
60739,45570,1
61708,45883,1
59066,46619,1
58730,46803,1
57717,48281,1
57203,47382,1
58348,48287,1
60470,45476,1
58924,46965,1
58862,46266,1
59400,47672,1
60414,45052,1
61598,45003,1
58813,47990,1
60992,44265,1
59974,44364,1
61145,45932,1
60710,45087,1
58694,46824,1
59850,46681,1
58608,47945,1
58911,46230,1
61417,43176,1
59191,45551,1
58485,43415,1
62141,43026,1
63370,45884,1
58197,44714,1
61331,43082,1
60972,44250,1
60424,43917,1
62171,44736,1
59684,46141,1
60644,45680,1
59411,48115,1
59823,44185,1
62181,49244,2
60035,45759,1
58759,46105,1
60797,47826,1
62939,44089,1
61491,48260,1
62262,46903,1
59795,44489,1
61395,46119,1
58232,46796,1
57976,45578,1
61077,45880,1
61777,47582,1
62496,43916,1
60479,45423,1
58601,47656,1
61032,44031,1
58181,46222,1
59356,45572,1
55896,47225,1
59692,44645,1
60897,44915,1
59337,42941,1
57962,46260,1
57813,45740,1
59822,47324,1
61761,48521,1
61106,45858,1
60987,46482,1
61157,45321,1
61543,46490,1
57516,45058,1
60514,47708,1
58018,42944,1
62275,46474,1
62269,47075,1
59431,46355,1
59818,45806,1
58318,47500,1
60973,43825,1
58218,44486,1
60205,46653,1
60403,46465,1
60188,45957,1
59305,44215,1
60642,46219,1
61794,45089,1
60606,47553,1
61284,45441,1
61676,45255,1
59277,44809,1
59148,47748,1
61285,44544,1
59927,45471,1
59855,45241,1
62672,43501,1
61648,47644,1
61623,44381,1
60987,48401,1
60802,47068,1
61971,46440,1
59182,50285,2
59748,52499,2
58046,53129,2
61496,51630,2
57852,53639,2
59985,54614,2
57490,50448,2
59352,48444,1
58417,52216,2
60418,51972,2
58854,52919,2
60774,53105,2
61213,49916,2
55095,52085,2
57194,52148,2
61975,52117,2
58438,51888,2
59017,51283,2
60119,54375,2
59899,50243,2
62409,53289,2
59807,48360,1
60373,53833,2
60248,51796,2
60684,53227,2
61369,51251,2
58147,53037,2
59753,52591,2
60652,51129,2
59461,51341,2
58158,49589,2
61310,49722,2
59200,52802,2
59593,51890,2
56593,51088,2
59163,55436,2
60981,52675,2
60806,52983,2
59334,48886,2
57234,52296,2
62246,51019,2
60982,50994,2
61562,49999,2
59552,50865,2
59088,53114,2
59087,49401,2
57564,52301,2
61744,53939,2
58386,54126,2
60678,50751,2
57622,49400,2
60525,50455,2
59770,52990,2
59152,52109,2
58007,51251,2
60072,51501,2
61512,52776,2
60005,50898,2
60165,49050,2
59865,51003,2
58335,50170,2
58052,52197,2
62430,53034,2
60343,52190,2
59949,51416,2
60403,53557,2
57196,52798,2
60011,49886,2
57242,49888,2
