0.72935,0.93034,0
0.71308,0.94552,0
0.69059,0.92403,0
0.73185,0.92843,0
0.73753,0.93988,0
0.73024,0.94014,0
0.75,0.95996,0
0.72165,0.9407,0
0.73029,0.9288,0
0.70314,0.91685,0
0.7328,0.92147,0
0.73527,0.92681,0
0.72955,0.92692,0
0.73734,0.92316,0
0.71936,0.94384,0
0.72941,0.92523,0
0.73049,0.94073,0
0.72617,0.92482,0
0.71876,0.92047,0
0.73065,0.92662,0
0.75424,0.92799,0
0.72949,0.93265,0
0.69757,0.92295,0
0.73167,0.92482,0
0.74325,0.91154,0
0.73253,0.92777,0
0.7382,0.92513,0
0.73696,0.92583,0
0.75245,0.90877,0
0.72427,0.92772,0
0.73331,0.92635,0
0.7646,0.91499,0
0.69633,0.90317,0
0.74253,0.92794,0
0.70885,0.95509,0
0.73308,0.92414,0
0.76868,0.9262,0
0.7268,0.90359,0
0.71323,0.92618,0
0.73235,0.92607,0
0.73456,0.92637,0
0.74026,0.94139,0
0.74046,0.93561,0
0.7353,0.92891,0
0.71762,0.90535,0
0.75023,0.93235,0
0.75373,0.91756,0
0.75058,0.92296,0
0.72976,0.91074,0
0.75343,0.90526,0
0.73467,0.89076,0
0.73324,0.93831,0
0.74996,0.94036,0
0.75101,0.93042,0
0.72167,0.91151,0
0.74359,0.93511,0
0.73452,0.95687,0
0.72251,0.92973,0
0.72411,0.92039,0
0.72099,0.88823,0
0.71603,0.91774,0
0.73221,0.93455,0
0.72769,0.90334,0
0.74202,0.90125,0
0.74964,0.95022,0
0.7009,0.92565,0
0.74323,0.91174,0
0.73108,0.88767,0
0.72989,0.91358,0
0.74264,0.94103,0
0.72647,0.92818,0
0.74782,0.94149,0
0.7512,0.95236,0
0.72603,0.93151,0
0.73291,0.91004,0
0.73865,0.92907,0
0.72536,0.91719,0
0.74168,0.92278,0
0.70668,0.93785,0
0.71813,0.93382,0
0.76532,0.9012,0
0.73081,0.92696,0
0.73491,0.93241,0
0.73084,0.92803,0
0.73782,0.92382,0
0.70973,0.9227,0
0.72584,0.91773,0
0.73104,0.90414,0
0.72882,0.91732,0
0.71406,0.9315,0
0.75439,0.92186,0
0.72622,0.94121,0
0.74989,0.94124,0
0.72355,0.93046,0
0.73077,0.92996,0
0.73787,0.92699,0
0.71959,0.89568,0
0.72827,0.93791,0
0.73067,0.9231,0
0.73113,0.93104,0
0.73747,0.9292,0
0.75186,0.93202,0
0.7323,0.92873,0
0.75073,0.93481,0
0.73999,0.9401,0
0.72936,0.93107,0
0.73187,0.9278,0
0.73272,0.93034,0
0.7319,0.92812,0
0.71215,0.91218,0
0.71894,0.9351,0
0.73852,0.933,0
0.71523,0.92786,0
0.73281,0.92748,0
0.74766,0.90818,0
0.73203,0.9235,0
0.70305,0.90668,0
0.72102,0.90401,0
0.73977,0.93878,0
0.73162,0.92729,0
0.73384,0.93243,0
0.74067,0.95192,0
0.7361,0.92896,0
0.73519,0.95377,0
0.73247,0.92836,0
0.7416,0.9212,0
0.72955,0.92528,0
0.72371,0.92248,0
0.74941,0.91663,0
0.71612,0.91866,0
0.73302,0.92738,0
0.7699,0.93569,0
0.7109,0.92443,0
0.73577,0.92967,0
0.71472,0.93004,0
0.73151,0.93187,0
0.72263,0.93237,0
0.72279,0.93024,0
0.70926,0.93515,0
0.74066,0.93579,0
0.70694,0.93321,0
0.73003,0.92872,0
0.73236,0.92459,0
0.7309,0.94398,0
0.7214,0.92092,0
0.72375,0.93161,0
0.73315,0.92833,0
0.74578,0.91192,0
0.71917,0.94618,0
0.75629,0.92668,0
0.7411,0.91986,0
0.73115,0.92695,0
0.73174,0.92739,0
0.73644,0.91646,0
0.73384,0.92632,0
0.76528,0.93299,0
0.73666,0.9312,0
0.73285,0.94048,0
0.72055,0.94141,0
0.7442,0.92066,0
0.73279,0.92523,0
0.72719,0.94814,0
0.74062,0.9418,0
0.73327,0.914,0
0.73584,0.92889,0
0.74399,0.93422,0
0.73372,0.90206,0
0.743,0.92613,0
0.74615,0.92908,0
0.76109,0.91368,0
0.74414,0.92189,0
0.71937,0.95131,0
0.73385,0.94023,0
0.73378,0.9406,0
0.73924,0.93887,0
0.73929,0.93982,0
0.73269,0.92865,0
0.7371,0.9581,0
0.72004,0.95316,0
0.73352,0.96048,0
0.73062,0.92614,0
0.73105,0.93994,0
0.73168,0.9284,0
0.76102,0.94369,0
0.7147,0.91957,0
0.69357,0.93306,0
0.73511,0.96152,0
0.7315,0.93073,0
0.7231,0.94304,0
0.73366,0.9354,0
0.7301,0.93761,0
0.72971,0.96986,0
0.72847,0.92941,0
0.77066,0.92841,0
0.73539,0.92841,0
0.72025,0.91745,0
0.7328,0.93041,0
0.73369,0.92854,0
0.73279,0.92757,0
0.76211,0.92766,0
0.72972,0.93693,0
0.74388,0.90807,0
0.73162,0.92611,0
0.73668,0.92581,0
0.74785,0.93692,0
0.74372,0.95046,0
0.73525,0.94027,0
0.74162,0.94025,0
0.733,0.92736,0
0.7278,0.92811,0
0.76964,0.92907,0
0.73584,0.93105,0
0.73369,0.93714,0
0.72447,0.95766,0
0.7279,0.92732,0
0.75095,0.94412,0
0.71961,0.91255,0
0.73312,0.9269,0
0.72065,0.94368,0
0.749,0.9201,0
0.71596,0.93926,0
0.7293,0.9296,0
0.70155,0.91456,0
0.74899,0.96007,0
0.72678,0.91152,0
0.73298,0.89743,0
0.72861,0.92789,0
0.73755,0.93601,0
0.73074,0.94572,0
0.74186,0.9075,0
0.73031,0.89099,0
0.75168,0.95956,0
0.72953,0.93508,0
0.73115,0.93178,0
0.74875,0.91359,0
0.72684,0.92371,0
0.72565,0.9151,0
0.73042,0.92566,0
0.74321,0.96015,0
0.73373,0.93002,0
0.73501,0.93319,0
0.75304,0.90786,0
0.73069,0.93306,0
0.73295,0.93449,0
0.75551,0.9126,0
0.70546,0.93255,0
0.73165,0.9435,0
0.75803,0.92037,0
0.73411,0.91427,0
0.7339,0.92993,0
0.72525,0.92464,0
0.73066,0.9195,0
0.72627,0.92834,0
0.74412,0.90983,0
0.70662,0.90432,0
0.75081,0.93432,0
0.75669,0.94274,0
0.72225,0.92017,0
0.7278,0.95178,0
0.72138,0.92553,0
0.7059,0.94129,0
0.7332,0.92996,0
0.7325,0.92833,0
0.73866,0.94698,0
0.73758,0.91745,0
0.72826,0.90677,0
0.73035,0.94994,0
0.75487,0.91286,0
0.71131,0.91678,0
0.72035,0.92441,0
0.73787,0.92711,0
0.75918,0.92113,0
0.72608,0.95046,0
0.73099,0.93039,0
0.73317,0.91754,0
0.73846,0.92363,0
0.75782,0.92066,0
0.74261,0.93696,0
0.73403,0.94957,0
0.73147,0.93071,0
0.72306,0.93676,0
0.73846,0.95922,0
0.70998,0.93996,0
0.73113,0.89602,0
0.7355,0.92981,0
0.72779,0.93108,0
0.73236,0.92831,0
0.72839,0.9293,0
0.73505,0.91453,0
0.74728,0.94203,0
0.75492,0.93314,0
0.73664,0.94814,0
0.73193,0.92179,0
0.73159,0.92808,0
0.73423,0.93403,0
0.75696,0.94302,0
0.70217,0.94275,0
0.71169,0.91073,0
0.69848,0.91885,0
0.7348,0.93341,0
0.73868,0.90801,0
0.75347,0.92127,0
0.75311,0.93123,0
0.73385,0.93302,0
0.69715,0.92082,0
0.72784,0.92749,0
0.71477,0.9168,0
0.74752,0.91713,0
0.72549,0.94835,0
0.71775,0.92781,0
0.73216,0.93033,0
0.73694,0.96556,0
0.73214,0.93005,0
0.71452,0.93004,0
0.69877,0.92414,0
0.74334,0.93799,0
0.71756,0.93935,0
0.72962,0.91971,0
0.73199,0.92689,0
0.73639,0.93848,0
0.74729,0.93495,0
0.73381,0.92916,0
0.73149,0.9316,0
0.73302,0.92162,0
0.73233,0.92834,0
0.72005,0.95945,0
0.73016,0.93218,0
0.73438,0.95702,0
0.7392,0.9409,0
0.73075,0.92751,0
0.72672,0.92699,0
0.74783,0.95295,0
0.71297,0.93376,0
